timestamp,label,exclusion_set,metric_path,source_path,destination_path,status
20260630_015249,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260630_015249_1614030parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260630_015249_1614030parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260630_015249_1614030parameters_4_8_2_0.0001_16_64,exists
20260630_015557,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260630_015557_1614030parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260630_015557_1614030parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260630_015557_1614030parameters_4_8_3_0.0001_16_64,exists
20260630_015814,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260630_015814_1614030parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260630_015814_1614030parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260630_015814_1614030parameters_4_8_4_0.0001_16_64,exists
20260701_010714,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_010714_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_010714_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_010714_1075406parameters_4_8_0_0.0001_16_64,exists
20260701_010817,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_010817_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_010817_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_010817_1075406parameters_4_8_0_0.0001_16_64,exists
20260701_012929,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_012929_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_012929_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_012929_1075406parameters_4_8_0_0.0001_16_64,exists
20260701_015607,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_015607_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_015607_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_015607_1075406parameters_4_8_1_0.0001_16_64,exists
20260701_020832,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_020832_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_020832_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_020832_1075406parameters_4_8_1_0.0001_16_64,exists
20260701_020959,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_020959_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_020959_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_020959_1075406parameters_4_8_1_0.0001_16_64,exists
20260701_023220,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_023220_1075406parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_023220_1075406parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_023220_1075406parameters_4_8_2_0.0001_16_64,exists
20260701_023256,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_023256_1075406parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_023256_1075406parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_023256_1075406parameters_4_8_2_0.0001_16_64,exists
20260701_023444,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_023444_1075406parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_023444_1075406parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_023444_1075406parameters_4_8_2_0.0001_16_64,exists
20260701_023520,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_023520_1075406parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_023520_1075406parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_023520_1075406parameters_4_8_3_0.0001_16_64,exists
20260701_025400,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_025400_1075406parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_025400_1075406parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_025400_1075406parameters_4_8_3_0.0001_16_64,exists
20260701_030543,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_030543_1075406parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_030543_1075406parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_030543_1075406parameters_4_8_3_0.0001_16_64,exists
20260701_031051,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_031051_1075406parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_031051_1075406parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_031051_1075406parameters_4_8_4_0.0001_16_64,exists
20260701_032428,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_032428_1075406parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_032428_1075406parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_032428_1075406parameters_4_8_4_0.0001_16_64,exists
20260701_034022,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_034022_1075406parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_034022_1075406parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_034022_1075406parameters_4_8_4_0.0001_16_64,exists
20260701_111014,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_111014_1009230parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_111014_1009230parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_111014_1009230parameters_4_8_0_0.0001_16_64,exists
20260701_112621,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_112621_1009230parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_112621_1009230parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_112621_1009230parameters_4_8_1_0.0001_16_64,exists
20260701_112726,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_112726_1009230parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_112726_1009230parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_112726_1009230parameters_4_8_2_0.0001_16_64,exists
20260701_113219,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_113219_1009230parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_113219_1009230parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_113219_1009230parameters_4_8_3_0.0001_16_64,exists
20260701_122837,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260701_122837_1009230parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260701_122837_1009230parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260701_122837_1009230parameters_4_8_4_0.0001_16_64,exists
20260702_042305,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260702_042305_428678parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260702_042305_428678parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260702_042305_428678parameters_4_8_0_0.0001_16_64,exists
20260702_042555,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260702_042555_428678parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260702_042555_428678parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260702_042555_428678parameters_4_8_1_0.0001_16_64,exists
20260702_045459,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260702_045459_428678parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260702_045459_428678parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260702_045459_428678parameters_4_8_2_0.0001_16_64,exists
20260702_045918,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260702_045918_428678parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260702_045918_428678parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260702_045918_428678parameters_4_8_3_0.0001_16_64,exists
20260702_053122,unknown_label,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260702_053122_428678parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260702_053122_428678parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_lipocalin/train20260702_053122_428678parameters_4_8_4_0.0001_16_64,exists
20260703_204905,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260703_204905_1098455parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260703_204905_1098455parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260703_204905_1098455parameters_4_8_0_0.0001_16_64,exists
20260703_204905,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260703_204905_1098455parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260703_204905_1098455parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260703_204905_1098455parameters_4_8_1_0.0001_16_64,exists
20260703_204905,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260703_204905_1098455parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260703_204905_1098455parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260703_204905_1098455parameters_4_8_2_0.0001_16_64,exists
20260703_205540,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260703_205540_1098455parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260703_205540_1098455parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260703_205540_1098455parameters_4_8_3_0.0001_16_64,exists
20260703_205542,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260703_205542_1098455parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260703_205542_1098455parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260703_205542_1098455parameters_4_8_4_0.0001_16_64,exists
20260704_092039,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_092039_1098455parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_092039_1098455parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260704_092039_1098455parameters_4_8_0_0.0001_16_64,exists
20260704_092039,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_092039_1098455parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_092039_1098455parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260704_092039_1098455parameters_4_8_1_0.0001_16_64,exists
20260704_092040,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_092040_1098455parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_092040_1098455parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260704_092040_1098455parameters_4_8_2_0.0001_16_64,exists
20260704_092040,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_092040_1098455parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_092040_1098455parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260704_092040_1098455parameters_4_8_3_0.0001_16_64,exists
20260704_092040,esm3_compression_19,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_092040_1098455parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_092040_1098455parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_compression_19/groups_lipocalin/train20260704_092040_1098455parameters_4_8_4_0.0001_16_64,exists
20260704_185630,esm3_sequential_compression,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_185630_1945087parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_185630_1945087parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_lipocalin/train20260704_185630_1945087parameters_4_8_0_0.0001_16_64,exists
20260704_185630,esm3_sequential_compression,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_185630_1945087parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_185630_1945087parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_lipocalin/train20260704_185630_1945087parameters_4_8_1_0.0001_16_64,exists
20260704_185630,esm3_sequential_compression,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_185630_1945087parameters_4_8_2_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_185630_1945087parameters_4_8_2_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_lipocalin/train20260704_185630_1945087parameters_4_8_2_0.0001_16_64,exists
20260704_185630,esm3_sequential_compression,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_185630_1945087parameters_4_8_3_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_185630_1945087parameters_4_8_3_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_lipocalin/train20260704_185630_1945087parameters_4_8_3_0.0001_16_64,exists
20260704_185630,esm3_sequential_compression,groups_lipocalin,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/test_metrics_20260704_185630_1945087parameters_4_8_4_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_lipocalin/train20260704_185630_1945087parameters_4_8_4_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/esm3_sequential_compression/groups_lipocalin/train20260704_185630_1945087parameters_4_8_4_0.0001_16_64,exists
20260612_182818,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260612_182818_1075406parameters_4_8_0_0.0003_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260612_182818_1075406parameters_4_8_0_0.0003_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260612_182818_1075406parameters_4_8_0_0.0003_16_64,exists
20260612_192224,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260612_192224_1075406parameters_4_8_1_0.0003_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260612_192224_1075406parameters_4_8_1_0.0003_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260612_192224_1075406parameters_4_8_1_0.0003_16_64,exists
20260613_022213,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_022213_1075406parameters_4_8_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_022213_1075406parameters_4_8_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_022213_1075406parameters_4_8_0_0.0001_16_64,exists
20260613_024455,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_024455_1075406parameters_4_8_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_024455_1075406parameters_4_8_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_024455_1075406parameters_4_8_1_0.0001_16_64,exists
20260613_103212,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_103212_2801870parameters_4_16_0_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_103212_2801870parameters_4_16_0_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_103212_2801870parameters_4_16_0_0.0001_16_64,exists
20260613_103212,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_103212_2801870parameters_4_16_1_0.0001_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_103212_2801870parameters_4_16_1_0.0001_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_103212_2801870parameters_4_16_1_0.0001_16_64,exists
20260613_103212,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_103212_299630parameters_4_8_0_0.0001_16_32.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_103212_299630parameters_4_8_0_0.0001_16_32,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_103212_299630parameters_4_8_0_0.0001_16_32,exists
20260613_103212,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_103212_299630parameters_4_8_1_0.0001_16_32.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_103212_299630parameters_4_8_1_0.0001_16_32,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_103212_299630parameters_4_8_1_0.0001_16_32,exists
20260613_131457,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_131457_1075406parameters_4_8_0_3e-05_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_131457_1075406parameters_4_8_0_3e-05_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_131457_1075406parameters_4_8_0_3e-05_16_64,exists
20260613_131457,unknown_label,groups_scp2,/home/kalinina/ltp/DL_project/test_metrics/base_protSA_lipSA_CA__protPosBias/groups_scp2/test_metrics_20260613_131457_1075406parameters_4_8_0_7e-05_16_64.txt,/home/kalinina/ltp/DL_project/run/base_protSA_lipSA_CA__protPosBias/groups_scp2/train20260613_131457_1075406parameters_4_8_0_7e-05_16_64,/home/kalinina/ltp/DL_project/run_by_label/unknown_label/groups_scp2/train20260613_131457_1075406parameters_4_8_0_7e-05_16_64,exists
